day	stream	len	count
20260306	trades	8	35033460
20260306	trades	9	86407104
20260306	xinqing	8	2098897
20260306	xinqing	9	11251736
20260309	orders	8	62743331
20260309	orders	9	114624810
20260309	trades	8	48726113
20260309	trades	9	96765491
20260309	xinqing	8	2162559
20260309	xinqing	9	11339086
20260310	orders	8	53400515
20260310	orders	9	100987906
20260310	trades	8	39683957
20260310	trades	9	85585962
20260310	xinqing	8	2118127
20260310	xinqing	9	11120621
20260311	orders	8	50277554
20260311	orders	9	109022710
20260311	trades	8	36389028
20260311	trades	9	92318522
20260311	xinqing	8	2105651
20260311	xinqing	9	11168820
20260312	orders	8	51349111
20260312	orders	9	112947138
20260312	trades	8	37145674
20260312	trades	9	95543698
20260312	xinqing	8	2104361
20260312	xinqing	9	11285394
20260313	orders	8	52956847
20260313	orders	9	110100250
20260313	trades	8	38740142
20260313	trades	9	93952616
20260313	xinqing	8	2104073
20260313	xinqing	9	11286983
20260316	orders	8	54688331
20260316	orders	9	105964977
20260316	trades	8	41343146
20260316	trades	9	89630040
20260316	xinqing	8	2115010
20260316	xinqing	9	11200533
20260317	orders	8	49631781
20260317	orders	9	104343936
20260317	trades	8	35712584
20260317	trades	9	89579276
20260317	xinqing	8	2097207
20260317	xinqing	9	11311167
20260318	orders	8	44751642
20260318	orders	9	100800903
20260318	trades	8	32277477
20260318	trades	9	84224928
20260318	xinqing	8	2085002
20260318	xinqing	9	11148775
20260319	orders	8	47192664
20260319	orders	9	103312963
20260319	trades	8	34027224
20260319	trades	9	87766654
20260319	xinqing	8	2102637
20260319	xinqing	9	11290760
20260320	orders	8	46824721
20260320	orders	9	109368209
20260320	trades	8	34539135
20260320	trades	9	91649753
20260320	xinqing	8	2094769
20260320	xinqing	9	11518454
20260323	orders	8	55640537
20260323	orders	9	125228147
20260323	trades	8	42889865
20260323	trades	9	106615859
20260323	xinqing	8	2138900
20260323	xinqing	9	11932203
20260324	orders	8	48029829
20260324	orders	9	115950994
20260324	trades	8	35732622
20260324	trades	9	96216290
20260324	xinqing	8	2130312
20260324	xinqing	9	11512490
20260325	orders	8	48883637
20260325	orders	9	104944939
20260325	trades	8	36407575
20260325	trades	9	86753754
20260325	xinqing	8	2111769
20260325	xinqing	9	11290504
20260326	orders	8	47056607
20260326	orders	9	100581791
20260326	trades	8	33928152
20260326	trades	9	83595647
20260326	xinqing	8	2081786
20260326	xinqing	9	11091892
20260327	orders	8	45392959
20260327	orders	9	100767326
20260327	trades	8	32237404
20260327	trades	9	81307940
20260327	xinqing	8	2071089
20260327	xinqing	9	11113662
20260330	orders	8	51473842
20260330	orders	9	98893983
20260330	trades	8	39128829
20260330	trades	9	79993237
20260330	xinqing	8	2118563
20260330	xinqing	9	11110192
20260331	orders	8	48594272
20260331	orders	9	103206259
20260331	trades	8	35319333
20260331	trades	9	86974183
20260331	xinqing	8	2088825
20260331	xinqing	9	11215722
20260401	orders	9	145438328
20260401	trades	9	115135929
20260401	xinqing	9	13239797
20260402	orders	9	142421737
20260402	trades	9	113619977
20260402	xinqing	9	13203083
20260403	orders	9	129730229
20260403	trades	9	104241603
20260403	xinqing	9	13018999
20260407	orders	9	126472236
20260407	trades	9	101353153
20260407	xinqing	9	12950170
20260408	orders	9	155729918
20260408	trades	9	128471402
20260408	xinqing	9	13484401
20260409	orders	9	144951914
20260409	trades	9	116385616
20260409	xinqing	9	13185702
20260410	orders	9	146254235
20260410	trades	9	116921462
20260410	xinqing	9	13200925
20260413	orders	9	141281714
20260413	trades	9	112647447
20260413	xinqing	9	13110223
20260414	orders	9	148058094
20260414	trades	9	118424595
20260414	xinqing	9	13223660
20260415	orders	9	151637514
20260415	trades	9	121826235
20260415	xinqing	9	13100312
20260416	orders	9	147136016
20260416	trades	9	116564179
20260416	xinqing	9	13313754
20260417	orders	9	150113754
20260417	trades	9	119280687
20260417	xinqing	9	13337516
20260420	orders	9	156415974
20260420	trades	9	125837122
20260420	xinqing	9	13291807
20260421	orders	9	155978780
20260421	trades	9	124702538
20260421	xinqing	9	13234342
20260422	orders	9	157313086
20260422	trades	9	125867212
20260422	xinqing	9	13253061
20260423	orders	9	172707378
20260423	trades	9	139539827
20260423	xinqing	9	13466956
20260424	orders	9	163785120
20260424	trades	9	130993988
20260424	xinqing	9	13332485
20260427	orders	9	161817473
20260427	trades	9	129557903
20260427	xinqing	9	13526439
20260428	orders	9	164158673
20260428	trades	9	132134862
20260428	xinqing	9	13478930
20260429	orders	9	165699027
20260429	trades	9	132582176
20260429	xinqing	9	13503892
20260430	orders	9	171232578
20260430	trades	9	136726653
20260430	xinqing	9	13533357
20260506	orders	8	56777643
20260506	orders	9	119289863
20260506	trades	8	43786305
20260506	trades	9	102062451
20260506	xinqing	8	2147814
20260506	xinqing	9	11704103
20260507	orders	8	57207174
20260507	orders	9	118088844
20260507	trades	8	42384455
20260507	trades	9	99955755
20260507	xinqing	8	2142561
20260507	xinqing	9	11518302
20260508	orders	8	56217367
20260508	orders	9	122797433
20260508	trades	8	40859195
20260508	trades	9	104008413
20260508	xinqing	8	2128273
20260508	xinqing	9	11517477
20260511	orders	8	64176360
20260511	orders	9	124062850
20260511	trades	8	48146263
20260511	trades	9	105105299
20260511	xinqing	8	2156443
20260511	xinqing	9	11677391
20260512	orders	8	60212266
20260512	orders	9	122676759
20260512	trades	8	44502517
20260512	trades	9	103859877
20260512	xinqing	8	2139187
20260512	xinqing	9	11486624
20260513	orders	8	56199863
20260513	orders	9	122878543
20260513	trades	8	40757365
20260513	trades	9	102759080
20260513	xinqing	8	2129922
20260513	xinqing	9	11426774
20260514	orders	8	64717874
20260514	orders	9	123640756
20260514	trades	8	48602548
20260514	trades	9	104924790
20260514	xinqing	8	2153092
20260514	xinqing	9	11435770
20260515	orders	8	60054425
20260515	orders	9	132209342
20260515	trades	8	45062699
20260515	trades	9	110421189
20260515	xinqing	8	2124198
20260515	xinqing	9	11678026
20260518	orders	8	55205748
20260518	orders	9	114381746
20260518	trades	8	39995386
20260518	trades	9	94799101
20260518	xinqing	8	2130479
20260518	xinqing	9	11369884
20260519	orders	8	51749970
20260519	orders	9	115930411
20260519	trades	8	36790811
20260519	trades	9	95182080
20260519	xinqing	8	2100550
20260519	xinqing	9	11200290
20260520	orders	8	56165878
20260520	orders	9	111305896
20260520	trades	8	40815921
20260520	trades	9	92444139
20260520	xinqing	8	2120840
20260520	xinqing	9	11128173
20260521	orders	8	57333818
20260521	orders	9	129413309
20260521	trades	8	41409317
20260521	trades	9	111014861
20260521	xinqing	8	2117626
20260521	xinqing	9	11525377
20260522	orders	8	52848197
20260522	orders	9	112219464
20260522	trades	8	38187738
20260522	trades	9	91699268
20260522	xinqing	8	2118497
20260522	xinqing	9	11294282
20260525	orders	8	56914587
20260525	orders	9	109276540
20260525	trades	8	42737091
20260525	trades	9	90389723
20260525	xinqing	8	2113680
20260525	xinqing	9	11183156
20260526	orders	8	59448478
20260526	orders	9	120161726
20260526	trades	8	43942198
20260526	trades	9	98595834
20260526	xinqing	8	2118769
20260526	xinqing	9	11305634
20260527	orders	8	56251581
20260527	orders	9	125812868
20260527	trades	8	40876190
20260527	trades	9	103032313
20260527	xinqing	8	2105462
20260527	xinqing	9	11444761
20260528	orders	8	53946589
20260528	orders	9	121272602
20260528	trades	8	38960904
20260528	trades	9	97839110
20260528	xinqing	8	2080043
20260528	xinqing	9	11300464
20260529	orders	8	58593749
20260529	orders	9	131412353
20260529	trades	8	43195830
20260529	trades	9	108162610
20260529	xinqing	8	2098387
20260529	xinqing	9	11457326
20260601	orders	8	58699129
20260601	orders	9	118751441
20260601	trades	8	43182476
20260601	trades	9	96912850
20260601	xinqing	8	2116712
20260601	xinqing	9	11442178
20260602	orders	8	56157934
20260602	orders	9	118304579
20260602	trades	8	41465100
20260602	trades	9	95744806
20260602	xinqing	8	2128297
20260602	xinqing	9	11229537
20260603	orders	8	54157199
20260603	orders	9	123967097
20260603	trades	8	38815302
20260603	trades	9	100951144
20260603	xinqing	8	2092407
20260603	xinqing	9	11166927
20260604	orders	8	53498210
20260604	orders	9	114532836
20260604	trades	8	38175572
20260604	trades	9	93032578
20260604	xinqing	8	2091845
20260604	xinqing	9	11014652
20260605	orders	8	58650752
20260605	orders	9	124845870
20260605	trades	8	42753075
20260605	trades	9	101408645
20260605	xinqing	8	2095238
20260605	xinqing	9	11248967
20260608	orders	8	56544901
20260608	orders	9	123265115
20260608	trades	8	41365254
20260608	trades	9	101398485
20260608	xinqing	8	2097550
20260608	xinqing	9	11507586
20260609	orders	8	52709843
20260609	orders	9	110984029
20260609	trades	8	38422668
20260609	trades	9	89862572
20260609	xinqing	8	2077482
20260609	xinqing	9	11030976
20260610	orders	8	52766154
20260610	orders	9	113276925
20260610	trades	8	38709466
20260610	trades	9	92223320
20260610	xinqing	8	2069099
20260610	xinqing	9	11079367
20260611	orders	8	50489467
20260611	orders	9	110464584
20260611	trades	8	36576532
20260611	trades	9	88982268
20260611	xinqing	8	2064451
20260611	xinqing	9	10942886
20260612	orders	8	54229132
20260612	orders	9	129766460
20260612	trades	8	39501718
20260612	trades	9	107358532
20260612	xinqing	8	2082097
20260612	xinqing	9	11377789
20260615	orders	8	58969299
20260615	orders	9	115034970
20260615	trades	8	44330753
20260615	trades	9	95751497
20260615	xinqing	8	2105265
20260615	xinqing	9	11144132
20260616	orders	8	56832643
20260616	orders	9	118801176
20260616	trades	8	41847129
20260616	trades	9	98581721
20260616	xinqing	8	2112809
20260616	xinqing	9	11166495
20260617	orders	8	54071816
20260617	orders	9	117616559
20260617	trades	8	39304449
20260617	trades	9	97929279
20260617	xinqing	8	2082676
20260617	xinqing	9	11016687
20260618	orders	8	55725385
20260618	orders	9	121796088
20260618	trades	8	40647186
20260618	trades	9	101807696
20260618	xinqing	8	2082137
20260618	xinqing	9	10937054
20260622	orders	8	60833027
20260622	orders	9	138335522
20260622	trades	8	45636948
20260622	trades	9	115034225
20260622	xinqing	8	2108551
20260622	xinqing	9	11383301
20260623	orders	8	67652941
20260623	orders	9	124959185
20260623	trades	8	50023065
20260623	trades	9	104618239
20260623	xinqing	8	2124869
20260623	xinqing	9	11083402
20260624	orders	8	59117142
20260624	orders	9	125240859
20260624	trades	8	43415470
20260624	trades	9	103635138
20260624	xinqing	8	2099988
20260624	xinqing	9	11149650
20260625	orders	8	63153054
20260625	orders	9	126348926
20260625	trades	8	46411072
20260625	trades	9	104059648
20260625	xinqing	8	2093430
20260625	xinqing	9	10969716
20260626	orders	8	64274368
20260626	orders	9	129900045
20260626	trades	8	47634724
20260626	trades	9	107934404
20260626	xinqing	8	2093483
20260626	xinqing	9	11045584
20260629	orders	8	61313777
20260629	orders	9	130627811
20260629	trades	8	45961867
20260629	trades	9	106127840
20260629	xinqing	8	2087750
20260629	xinqing	9	11084179
20260630	orders	8	58703288
20260630	orders	9	120143110
20260630	trades	8	42684512
20260630	trades	9	97526951
20260630	xinqing	8	2064642
20260630	xinqing	9	10962183
20260701	orders	8	58249621
20260701	orders	9	135541714
20260701	trades	8	42945270
20260701	trades	9	111784679
20260701	xinqing	8	2079841
20260701	xinqing	9	11316392
20260702	orders	8	66900869
20260702	orders	9	128147308
20260702	trades	8	49066868
20260702	trades	9	106992197
20260702	xinqing	8	2120774
20260702	xinqing	9	11175848
20260703	orders	8	60803789
20260703	orders	9	121527811
20260703	trades	8	44267490
20260703	trades	9	98984063
20260703	xinqing	8	2105712
20260703	xinqing	9	11204453
20260706	orders	8	17544979
20260706	orders	9	62632464
20260706	trades	8	13932891
20260706	trades	9	51962098
20260706	xinqing	8	877319
20260706	xinqing	9	4924928
20260707	orders	8	52443103
20260707	orders	9	111173527
20260707	trades	8	37588896
20260707	trades	9	91574560
20260707	xinqing	8	2090467
20260707	xinqing	9	11056559
20260708	orders	8	53533774
20260708	orders	9	105073574
20260708	trades	8	39390390
20260708	trades	9	84743659
20260708	xinqing	8	2090996
20260708	xinqing	9	10814693
20260709	orders	8	48151634
20260709	orders	9	118549106
20260709	trades	8	36197952
20260709	trades	9	98460348
20260709	xinqing	8	1888894
20260709	xinqing	9	11160680
20260710	orders	8	55186919
20260710	orders	9	131758202
20260710	trades	8	40050321
20260710	trades	9	108465707
20260710	xinqing	8	1907149
20260710	xinqing	9	11353345
20260713	orders	8	13832491
20260713	orders	9	102982288
20260713	trades	8	41708648
20260713	trades	9	97585906
20260713	xinqing	8	1919248
20260713	xinqing	9	11136824
20260714	orders	8	49339040
20260714	orders	9	120362292
20260714	trades	8	37854727
20260714	trades	9	98141876
20260714	xinqing	8	1933594
20260714	xinqing	9	11171742
20260715	orders	8	57625239
20260715	orders	9	112479315
20260715	trades	8	41336678
20260715	trades	9	91555444
20260715	xinqing	8	2098850
20260715	xinqing	9	11015634
20260716	orders	8	52675816
20260716	orders	9	111923640
20260716	trades	8	37742973
20260716	trades	9	91981636
20260716	xinqing	8	2082898
20260716	xinqing	9	11158445
20260717	orders	8	52986491
20260717	orders	9	126156729
20260717	trades	8	39549615
20260717	trades	9	105290042
20260717	xinqing	8	2093658
20260717	xinqing	9	11720230
20260720	orders	8	54596998
20260720	orders	9	129155825
20260720	trades	8	40612896
20260720	trades	9	109022274
20260720	xinqing	8	2092049
20260720	xinqing	9	11662066
20260721	orders	8	57693447
20260721	orders	9	139737241
20260721	trades	8	43256334
20260721	trades	9	118127091
20260721	xinqing	8	1941428
20260721	xinqing	9	11649966
20260722	orders	8	57704486
20260722	orders	9	120991328
20260722	trades	8	42198387
20260722	trades	9	99041201
20260722	xinqing	8	2095446
20260722	xinqing	9	11158520
20260723	orders	8	50566291
20260723	orders	9	114598743
20260723	trades	8	35573312
20260723	trades	9	91983098
20260723	xinqing	8	1997594
20260723	xinqing	9	11014228
20260724	orders	8	42686512
20260724	orders	9	101267126
20260724	trades	8	34678460
20260724	trades	9	83417232
20260724	xinqing	8	1984467
20260724	xinqing	9	10738699
20260727	orders	8	48186115
20260727	orders	9	99932157
20260727	trades	8	34806652
20260727	trades	9	81108765
20260727	xinqing	8	2057307
20260727	xinqing	9	10702153
20260728	orders	8	48818287
20260728	orders	9	101260662
20260728	trades	8	34828879
20260728	trades	9	83030790
20260728	xinqing	8	2079695
20260728	xinqing	9	10776115
20260729	orders	8	51011799
20260729	orders	9	117965963
20260729	trades	8	37200806
20260729	trades	9	96163199
20260729	xinqing	8	2082169
20260729	xinqing	9	11245525
20260730	orders	8	49973997
20260730	orders	9	117286965
20260730	trades	8	36288000
20260730	trades	9	96132709
20260730	xinqing	8	2095215
20260730	xinqing	9	11415128
20260731	orders	8	56030909
20260731	orders	9	112578703
20260731	trades	8	42146569
20260731	trades	9	92359496
20260731	xinqing	8	2124184
20260731	xinqing	9	11137402
20260803	orders	8	51997322
20260803	orders	9	101212372
20260803	trades	8	37823939
20260803	trades	9	82818618
20260803	xinqing	8	2099792
20260803	xinqing	9	11122945
20260804	orders	8	46666446
20260804	orders	9	106594266
20260804	trades	8	35088175
20260804	trades	9	87722177
20260804	xinqing	8	1917877
20260804	xinqing	9	11128271
20260805	orders	8	49617277
20260805	orders	9	112953883
20260805	trades	8	37003663
20260805	trades	9	95442598
20260805	xinqing	8	2060762
20260805	xinqing	9	11028766
20260806	orders	8	54076635
20260806	orders	9	120716708
20260806	trades	8	39617365
20260806	trades	9	100548435
20260806	xinqing	8	2091138
20260806	xinqing	9	11243047
20260807	orders	8	53738549
20260807	orders	9	121166716
20260807	trades	8	39175753
20260807	trades	9	99900069
20260807	xinqing	8	2094038
20260807	xinqing	9	11209903
20260810	orders	8	59376220
20260810	orders	9	111999777
20260810	trades	8	43734842
20260810	trades	9	92389371
20260810	xinqing	8	2118259
20260810	xinqing	9	11094895
20260811	orders	8	52989772
20260811	orders	9	111604129
20260811	trades	8	37404207
20260811	trades	9	91613931
20260811	xinqing	8	2088946
20260811	xinqing	9	10978049
20260812	orders	8	48790168
20260812	orders	9	105952245
20260812	trades	8	33990363
20260812	trades	9	85531415
20260812	xinqing	8	2076236
20260812	xinqing	9	10906827
20260813	orders	8	53945519
20260813	orders	9	116402783
20260813	trades	8	38650449
20260813	trades	9	97569189
20260813	xinqing	8	2097572
20260813	xinqing	9	10951565
20260814	orders	8	52239629
20260814	orders	9	104038784
20260814	trades	8	36959577
20260814	trades	9	84478123
20260814	xinqing	8	2083340
20260814	xinqing	9	10751119
20260817	orders	8	50014043
20260817	orders	9	103439161
20260817	trades	8	35873525
20260817	trades	9	84570260
20260817	xinqing	8	2079370
20260817	xinqing	9	10870739
20260818	orders	8	53454534
20260818	orders	9	108671629
20260818	trades	8	38773592
20260818	trades	9	89538128
20260818	xinqing	8	2099643
20260818	xinqing	9	10919571
20260819	orders	8	45604353
20260819	orders	9	112980895
20260819	trades	8	39234579
20260819	trades	9	96577993
20260819	xinqing	8	2025548
20260819	xinqing	9	11072559
20260820	orders	8	51654475
20260820	orders	9	101961721
20260820	trades	8	36370309
20260820	trades	9	81859456
20260820	xinqing	8	2077874
20260820	xinqing	9	10732076
